0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0.3833,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0.150255,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0.3833,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
0,0,0,NoLoad
211.5816,0.24381,51.5857099,Normal
211.1983,0.246645,52.0910047,Normal
215.7979,0.246645,53.22547305,Normal
213.1148,0.246645,52.56369985,Normal
213.1148,0.246645,52.56369985,Normal
214.648,0.246645,52.94185596,Normal
211.9649,0.246645,52.28008276,Normal
215.7979,0.246645,53.22547305,Normal
214.648,0.246645,52.94185596,Normal
211.1983,0.246645,52.0910047,Normal
216.1812,0.246645,53.32001207,Normal
213.1148,0.246645,52.56369985,Normal
215.7979,0.246645,53.22547305,Normal
213.1148,0.246645,52.56369985,Normal
212.7315,0.246645,52.46916082,Normal
212.7315,0.246645,52.46916082,Normal
214.648,0.246645,52.94185596,Normal
214.2647,0.246645,52.84731693,Normal
213.8814,0.246645,52.7527779,Normal
211.5816,0.246645,52.18554373,Normal
212.3482,0.246645,52.37462179,Normal
216.1812,0.246645,53.32001207,Normal
214.648,0.246645,52.94185596,Normal
213.1148,0.246645,52.56369985,Normal
211.5816,0.246645,52.18554373,Normal
304.3402,0.24948,75.9267931,Normal
215.4146,0.24948,53.74163441,Normal
213.1148,0.24948,53.1678803,Normal
211.1983,0.24948,52.68975188,Normal
215.0313,0.24948,53.64600872,Normal
214.648,0.24948,53.55038304,Normal
214.648,0.24948,53.55038304,Normal
213.1148,0.24948,53.1678803,Normal
211.1983,0.24948,52.68975188,Normal
211.1983,0.24948,52.68975188,Normal
214.648,0.24948,53.55038304,Normal
217.3311,0.24948,54.21976283,Normal
215.7979,0.24948,53.83726009,Normal
214.648,0.24948,53.55038304,Normal
213.1148,0.24948,53.1678803,Normal
211.1983,0.24948,52.68975188,Normal
214.2647,0.24948,53.45475736,Normal
214.648,0.24948,53.55038304,Normal
213.8814,0.24948,53.35913167,Normal
213.4981,0.24948,53.26350599,Normal
209.6651,0.24948,52.30724915,Normal
214.648,0.24948,53.55038304,Normal
215.7979,0.24948,53.83726009,Normal
214.2647,0.24948,53.45475736,Normal
212.7315,0.24948,53.07225462,Normal
211.5816,0.24948,52.78537757,Normal
216.1812,0.24948,53.93288578,Normal
214.648,0.24948,53.55038304,Normal
213.1148,0.24948,53.1678803,Normal
105.4075,0.24948,26.2970631,Normal
214.2647,0.24948,53.45475736,Normal
215.7979,0.24948,53.83726009,Normal
214.2647,0.24948,53.45475736,Normal
212.7315,0.24948,53.07225462,Normal
211.5816,0.24948,52.78537757,Normal
217.3311,0.24948,54.21976283,Normal
215.0313,0.24948,53.64600872,Normal
214.2647,0.24948,53.45475736,Normal
211.5816,0.24948,52.78537757,Normal
213.1148,0.24948,53.1678803,Normal
216.5645,0.24948,54.02851146,Normal
214.648,0.24948,53.55038304,Normal
213.1148,0.24948,53.1678803,Normal
211.5816,0.24948,52.78537757,Normal
215.0313,0.24948,53.64600872,Normal
215.7979,0.24948,53.83726009,Normal
214.648,0.24948,53.55038304,Normal
211.5816,0.24948,52.78537757,Normal
211.5816,0.24948,52.78537757,Normal
215.7979,0.252315,54.44904714,Normal
214.648,0.252315,54.15891012,Normal
213.8814,0.252315,53.96548544,Normal
211.9649,0.252315,53.48192374,Normal
213.1148,0.252315,53.77206076,Normal
216.9478,0.252315,54.73918416,Normal
214.648,0.252315,54.15891012,Normal
212.7315,0.252315,53.67534842,Normal
211.5816,0.252315,53.3852114,Normal
215.7979,0.252315,54.44904714,Normal
214.648,0.252315,54.15891012,Normal
213.8814,0.252315,53.96548544,Normal
212.7315,0.252315,53.67534842,Normal
211.9649,0.252315,53.48192374,Normal
217.3311,0.252315,54.8358965,Normal
215.0313,0.252315,54.25562246,Normal
213.8814,0.252315,53.96548544,Normal
212.7315,0,0,Normal
211.1983,0.252315,53.28849906,Normal
213.8814,0.252315,53.96548544,Normal
215.4146,0.252315,54.3523348,Normal
213.8814,0.252315,53.96548544,Normal
211.9649,0.252315,53.48192374,Normal
211.1983,0.252315,53.28849906,Normal
216.1812,0.252315,54.54575948,Normal
214.648,0.252315,54.15891012,Normal
215.7979,0.170775,36.85288637,Medium
211.9649,0.170775,36.1983058,Medium
215.7979,0.170775,36.85288637,Medium
211.1983,0.170775,36.06738968,Medium
215.0313,0.17388,37.38964244,Medium
213.1148,0.170775,36.39467997,Medium
215.7979,0.17388,37.52293885,Medium
214.648,0.17388,37.32299424,Medium
211.5816,0.17388,36.78980861,Medium
216.5645,0.17388,37.65623526,Medium
213.1148,0.17388,37.05640142,Medium
211.1983,0.17388,36.7231604,Medium
214.648,0.17388,37.32299424,Medium
211.9649,0.17388,36.85645681,Medium
216.9478,0.17388,37.72288346,Medium
213.8814,0.17388,37.18969783,Medium
213.8814,0.17388,37.18969783,Medium
214.648,0.17388,37.32299424,Medium
211.9649,0.17388,36.85645681,Medium
216.5645,0.17388,37.65623526,Medium
213.4981,0.17388,37.12304963,Medium
215.0313,0.17388,37.38964244,Medium
214.2647,0.17388,37.25634604,Medium
211.1983,0.17388,36.7231604,Medium
215.7979,0.17388,37.52293885,Medium
213.1148,0.17388,37.05640142,Medium
215.0313,0.17388,37.38964244,Medium
214.648,0.17388,37.32299424,Medium
212.7315,0.17388,36.98975322,Medium
216.9478,0.17388,37.72288346,Medium
213.8814,0.17388,37.18969783,Medium
211.5816,0.17388,36.78980861,Medium
215.7979,0.17388,37.52293885,Medium
213.1148,0.17388,37.05640142,Medium
216.9478,0.17388,37.72288346,Medium
213.1148,0.17388,37.05640142,Medium
215.7979,0.17388,37.52293885,Medium
214.648,0.17388,37.32299424,Medium
212.7315,0.17388,36.98975322,Medium
217.3311,0.17388,37.78953167,Medium
214.648,0.17388,37.32299424,Medium
212.7315,0.17388,36.98975322,Medium
217.7144,0.17388,37.85617987,Medium
213.1148,0.17388,37.05640142,Medium
214.2647,0.17388,37.25634604,Medium
215.0313,0.17388,37.38964244,Medium
213.1148,0.17388,37.05640142,Medium
217.7144,0.17388,37.85617987,Medium
214.648,0.17388,37.32299424,Medium
211.5816,0.17388,36.78980861,Medium
216.9478,0.17388,37.72288346,Medium
213.8814,0.17388,37.18969783,Medium
211.5816,0.17388,36.78980861,Medium
216.9478,0.17388,37.72288346,Medium
213.8814,0.17388,37.18969783,Medium
211.5816,0.17388,36.78980861,Medium
215.0313,0.17388,37.38964244,Medium
212.3482,0.17388,36.92310502,Medium
217.3311,0.17388,37.78953167,Medium
214.648,0.17388,37.32299424,Medium
211.5816,0.17388,36.78980861,Medium
215.7979,0.17388,37.52293885,Medium
213.1148,0.17388,37.05640142,Medium
213.1148,0.176985,37.71812288,Medium
215.0313,0.17388,37.38964244,Medium
212.7315,0.17388,36.98975322,Medium
217.3311,0.176985,38.46434473,Medium
214.648,0.176985,37.98947628,Medium
211.9649,0.176985,37.51460783,Medium
215.7979,0.176985,38.19299133,Medium
211.1983,0.176985,37.37893113,Medium
215.0313,0.176985,38.05731463,Medium
212.7315,0.176985,37.65028453,Medium
216.5645,0.176985,38.32866803,Medium
213.8814,0.176985,37.85379958,Medium
211.1983,0.17388,36.7231604,Medium
216.1812,0.102465,22.15100666,Medium
211.9649,0.176985,37.51460783,Medium
215.7979,0.176985,38.19299133,Medium
214.648,0.176985,37.98947628,Medium
211.9649,0.176985,37.51460783,Medium
217.7144,0.176985,38.53218308,Medium
214.648,0.176985,37.98947628,Medium
211.5816,0.176985,37.44676948,Medium
216.9478,0.176985,38.39650638,Medium
214.2647,0.176985,37.92163793,Medium
211.5816,0.176985,37.44676948,Medium
215.7979,0.176985,38.19299133,Medium
213.8814,0.176985,37.85379958,Medium
211.5816,0.176985,37.44676948,Medium
215.7979,0.176985,38.19299133,Medium
213.1148,0.176985,37.71812288,Medium
213.1148,0.176985,37.71812288,Medium
215.0313,0.176985,38.05731463,Medium
212.7315,0.176985,37.65028453,Medium
216.9478,0.176985,38.39650638,Medium
214.648,0.176985,37.98947628,Medium
211.9649,0.176985,37.51460783,Medium
216.9478,0.176985,38.39650638,Medium
213.1148,0.176985,37.71812288,Medium
214.648,0.838113,179.8992792,Risk
213.1148,0.838113,178.6142844,Risk
216.1812,0.838113,181.1842741,Risk
212.7315,0.838113,178.2930357,Risk
215.7979,0.838113,180.8630254,Risk
212.7315,0.838113,178.2930357,Risk
216.9478,0.838113,181.8267715,Risk
212.3482,0.838113,177.9717869,Risk
217.3311,0.838113,182.1480202,Risk
213.1148,0.838113,178.6142844,Risk
218.0977,0.838113,182.7905176,Risk
213.8814,0.838113,179.2567818,Risk
216.9478,0.841252,182.5077706,Risk
214.648,0.841252,180.5730593,Risk
214.648,0.841252,180.5730593,Risk
215.0313,0.841252,180.8955112,Risk
211.9649,0.841252,178.3158961,Risk
215.4146,0.841252,181.2179631,Risk
217.3311,0.841252,182.8302225,Risk
212.7315,0.841252,178.9607998,Risk
216.1812,0.841252,181.8628669,Risk
213.1148,0.841252,179.2832517,Risk
217.7144,0.841252,183.1526744,Risk
214.2647,0.841252,180.2506074,Risk
213.8814,0.841252,179.9281555,Risk
215.4146,0.841252,181.2179631,Risk
212.3482,0.841252,178.6383479,Risk
216.1812,0.841252,181.8628669,Risk
213.1148,0.841252,179.2832517,Risk
217.3311,0.841252,182.8302225,Risk
213.8814,0.841252,179.9281555,Risk
217.3311,0.841252,182.8302225,Risk
214.648,0.841252,180.5730593,Risk
212.7315,0.841252,178.9607998,Risk
215.7979,0.841252,181.540415,Risk
212.7315,0.841252,178.9607998,Risk
215.7979,0.841252,181.540415,Risk
213.1148,0.841252,179.2832517,Risk
217.3311,0.841252,182.8302225,Risk
213.8814,0.844391,180.5995292,Risk
217.7144,0.844391,183.8360799,Risk
214.648,0.844391,181.2468394,Risk
212.7315,0.844391,179.628564,Risk
215.7979,0.844391,182.2178046,Risk
212.7315,0.844391,179.628564,Risk
217.3311,0.844391,183.5124249,Risk
213.8814,0.844391,180.5995292,Risk
217.7144,0.844391,183.8360799,Risk
214.648,0.844391,181.2468394,Risk
213.1148,0.844391,179.9522191,Risk
215.7979,0.844391,182.2178046,Risk
212.7315,0.844391,179.628564,Risk
216.5645,0.84753,183.5449107,Risk
210.815,0.84753,178.672037,Risk
217.3311,0.84753,184.1946272,Risk
214.648,0.84753,181.9206194,Risk
213.1148,0.84753,180.6211864,Risk
215.7979,0.84753,182.8951942,Risk
213.1148,0.84753,180.6211864,Risk
217.3311,0.84753,184.1946272,Risk
214.2647,0.84753,181.5957612,Risk
213.8814,0.84753,181.2709029,Risk
215.0313,0.84753,182.2454777,Risk
213.1148,0.84753,180.6211864,Risk
215.7979,0.84753,182.8951942,Risk
212.7315,0.84753,180.2963282,Risk
217.3311,0.84753,184.1946272,Risk
214.2647,0.84753,181.5957612,Risk
215.7979,0.84753,182.8951942,Risk
214.648,0.84753,181.9206194,Risk
212.3482,0.84753,179.9714699,Risk
215.7979,1.227349,264.8593368,Risk
213.1148,0.84753,180.6211864,Risk
216.1812,0.84753,183.2200524,Risk
213.1148,0.84753,180.6211864,Risk
217.7144,0.84753,184.5194854,Risk
214.648,0.84753,181.9206194,Risk
212.7315,0.84753,180.2963282,Risk
216.9478,0.84753,183.8697689,Risk
213.1148,0.84753,180.6211864,Risk
217.7144,0.84753,184.5194854,Risk
213.8814,0.84753,181.2709029,Risk
215.7979,0.84753,182.8951942,Risk
215.0313,0.84753,182.2454777,Risk
212.7315,0.84753,180.2963282,Risk
215.7979,0.84753,182.8951942,Risk
212.3482,0.84753,179.9714699,Risk
216.1812,0.850669,183.8986452,Risk
213.8814,0.850669,181.9422767,Risk
216.1812,0.850669,183.8986452,Risk
214.648,0.850669,182.5943995,Risk
212.7315,0.84753,180.2963282,Risk
216.1812,0.850669,183.8986452,Risk
213.1148,0.850669,181.2901538,Risk
217.3311,0.850669,184.8768295,Risk
214.2647,0.84753,181.5957612,Risk
214.648,0.850669,182.5943995,Risk
215.0313,0.850669,182.9204609,Risk
211.9649,0.850669,180.3119695,Risk
215.7979,0.850669,183.5725838,Risk
